,titulo,portal,sentiment
25,Governo de SP define 6 centros de pesquisa para testar vacina:...,SoNoticiaBoa,pos
26,Avenida histórica abandonada é revitalizada e dá empregos na pandemia,SoNoticiaBoa,pos
27,Final feliz! Bernardo nunca mais será “devolvido”: vídeo,SoNoticiaBoa,pos
28,Arlindo Cruz volta a falar após 3 anos do AVC e...,SoNoticiaBoa,pos
29,Deu Brasil na WWDC 2020 da Apple: quase 80 alunos brasileiros...,SoNoticiaBoa,pos
30,"Alunos brasileiros vencem o Global Innovation, maior prêmio de inovação robótica",SoNoticiaBoa,pos
31,Erlan deixa UTI e surpreende namorada com pedido de casamento: Covid,SoNoticiaBoa,pos
32,Planos de saúde agora são obrigados a cobrir testes de Covid,SoNoticiaBoa,pos
33,Filho chora ao rever pai que ficou 28 dias internado: vídeo,SoNoticiaBoa,pos
34,Brasil fecha acordo e poderá ter vacina de Oxford em dezembro:...,SoNoticiaBoa,pos
35,Manaus comemora: nenhuma morte por Covid durante 24h,SoNoticiaBoa,pos
36,Médica de 88 vence a Covid e volta a fazer cirurgias...,SoNoticiaBoa,pos
37,Pesquisadores da USP criam sistema que desinfecta ambientes fechados,SoNoticiaBoa,pos
38,Lar de idosos no Brasil faz túnel do abraço pra amenizar...,SoNoticiaBoa,pos
39,Filho de doméstica agora é doutor em Engenharia e agradece à...,SoNoticiaBoa,pos
40,Gêmeos separados ao nascer se reencontram após 23 anos: fotografia,SoNoticiaBoa,pos
41,"É lei! Comércio agora pode doar refeições não vendidas, sem medo",SoNoticiaBoa,pos
42,"Brasil deve fechar acordo para produzir vacina de Oxford, diz ministro",SoNoticiaBoa,pos
43,Mulher que morava na rua pega Covid e reencontra família após...,SoNoticiaBoa,pos
44,Família vence a Covid junta e tem alta do hospital no...,SoNoticiaBoa,pos
45,Pela 1ª vez Bahia tem mais curados que casos ativos de...,SoNoticiaBoa,pos
46,Brasileiro com autismo faz réplica da Torre Eiffel em 4 h...,SoNoticiaBoa,pos
47,Glória Maria anuncia no Instagram que venceu o câncer. Viva!!!,SoNoticiaBoa,pos
48,Amigos ganham dinheiro na crise com pneus velhos e artesanato em...,SoNoticiaBoa,pos
49,Veja políticos brasileiros que cortaram próprios salários na pandemia,SoNoticiaBoa,pos
50,Médico brasileiro vai monitorar estudos de vacinas para covid-19 nos EUA,SoNoticiaBoa,pos
51,"1ª paciente com Covid no DF recebe alta após 105 dias,...",SoNoticiaBoa,pos
52,Idoso de 75 improvisa academia em casa e mostra muque no...,SoNoticiaBoa,pos
53,Energia Gera Gentileza ajuda a pagar conta de luz de pequenas...,SoNoticiaBoa,pos
54,Brasileiro vence covid e chora ao receber alta: vídeo,SoNoticiaBoa,pos
55,Brasil poderá ter prioridade para usar vacina de Oxford: covid,SoNoticiaBoa,pos
56,Isolamento faz filho descobrir Alzheimer no pai e começar tratamento,SoNoticiaBoa,pos
57,Vacina de Oxford contra covid já chegou ao Brasil: primeiro lote,SoNoticiaBoa,pos
58,É hoje! Dia Livre de Impostos dá descontos online de até...,SoNoticiaBoa,pos
59,Anvisa autoriza: Brasil vai testar vacina de Oxford contra covid,SoNoticiaBoa,pos
60,Mãe com covid vê bebê pelo celular e se emociona. Assista!,SoNoticiaBoa,pos
61,Florianópolis: quase 1 mês sem morte por covid,SoNoticiaBoa,pos
62,Hospital comemora milésima alta de pacientes com covid,SoNoticiaBoa,pos
63,Empresa manda pizzas para funcionários em home office,SoNoticiaBoa,pos
64,"Casados há 47 anos, idosos recebem alta no mesmo dia: covid",SoNoticiaBoa,pos
65,Bebê vence covid e volta pra casa após coma e 2...,SoNoticiaBoa,pos
66,"10 mil crianças e adolescentes foram adotados no Brasil, diz CNJ",SoNoticiaBoa,pos
67,Dona Cadu das cerâmicas faz 100 anos e fala da força...,SoNoticiaBoa,pos
68,"Menino internado 4 vezes vence covid e volta para casa, no...",SoNoticiaBoa,pos
69,53 idosos de abrigo vencem covid e têm alta na Bahia,SoNoticiaBoa,pos
70,Florianópolis estabiliza número de infectados por covid,SoNoticiaBoa,pos
71,Ceará cria tenda para evitar contaminação em cirurgias: covid,SoNoticiaBoa,pos
72,Médico põe fantasia de cachorro para abraçar filha de 2 anos:...,SoNoticiaBoa,pos
73,Engenheiros e médicos de Brasília criam respirador de R$ 1 mil:...,SoNoticiaBoa,pos
74,Marinha e USP se unem para produzir respiradores baratos em 2...,SoNoticiaBoa,pos
75,Brasileiro com deficiência visual ensina colegas a se protegerem da covid,SoNoticiaBoa,pos
76,Fernando de Noronha zera casos de covid após lockdown,SoNoticiaBoa,pos
77,Cidades com menor taxa de letalidade por covid no Brasil: ranking,SoNoticiaBoa,pos
78,Duas brasileiras ganham maior prêmio de conservação do meio ambiente,SoNoticiaBoa,pos
79,São Paulo vai testar capacete que funciona como respirador,SoNoticiaBoa,pos
80,Brasileiro cria totem com pedal para álcool em gel: covid,SoNoticiaBoa,pos
81,Voluntários da Universidade do Paraná consertam respiradores de graça,SoNoticiaBoa,pos
82,Senado aprova socorro de R$ 125 bi para estados e municípios:...,SoNoticiaBoa,pos
83,Apresentador que duvidou e pegou covid chora: “Não façam o que...,SoNoticiaBoa,pos
84,Médico se veste de dinossauro para poder abraçar filho: linha de...,SoNoticiaBoa,pos
85,Hospital cria barreira barata contra covid para refeitório: almoçar junto,SoNoticiaBoa,pos
86,As 10 melhores cidades para se morar no Brasil: veja ranking,SoNoticiaBoa,pos
87,Mancha imensa surge em praia do Recife no isolamento: cardume,SoNoticiaBoa,pos
88,Repórter chora ao vivo dando notícia de recuperados da covid no...,SoNoticiaBoa,pos
89,Profissionais de saúde recebem apoio psicológico em hospitais: covid,SoNoticiaBoa,pos
90,Adoção de cães e gatos cresce 50% em Canoas: covid,SoNoticiaBoa,pos
91,Respirador barato da USP passa em testes com humanos,SoNoticiaBoa,pos
92,Médico dança Asa Branca na UTI com paciente que melhorou da...,SoNoticiaBoa,pos
93,Brasília 60 anos: antes de falar mal dela veja o que...,SoNoticiaBoa,pos
94,Gari sucesso no Youtube ensina a fazer varal ecológico com garrafas...,SoNoticiaBoa,pos
95,Idoso que luta contra câncer vence coronavírus em Santos: aplaudido,SoNoticiaBoa,pos
96,Respirador 37 vezes mais barato da UFPB tem licença para produção,SoNoticiaBoa,pos
97,Médico tem alta após 18 dias com aplausos e som de...,SoNoticiaBoa,pos
98,"Brasileiro de 99 anos, que lutou na 2ª Guerra, tem alta...",SoNoticiaBoa,pos
99,55% dos brasileiros que pegaram covid se recuperaram da doença,SoNoticiaBoa,pos
100,Cristo Redentor ‘veste’ jaleco pra homenagear médicos e enfermeiros,SoNoticiaBoa,pos
101,Mães chefes de família começam a receber R$ 1.200 de auxílio:...,SoNoticiaBoa,pos
102,USP procura doadores que se recuperam da covid para doar plasma,SoNoticiaBoa,pos
103,Brasil cria cabine que protege profissionais da saúde da covid,SoNoticiaBoa,pos
104,Gerador de ozônio brasileiro elimina 99% de coronavírus do ambiente,SoNoticiaBoa,pos
105,Parceria dá emprego para costureiras fazerem 1 milhão de máscaras em...,SoNoticiaBoa,pos
106,Brasileiros de baixa renda não vão pagar conta de luz por...,SoNoticiaBoa,pos
107,Fiocruz vai liderar pesquisa da OMS no Brasil: coronavírus,SoNoticiaBoa,pos
108,Ambev vai doar 3 milhões de máscaras de garrafa PET pra...,SoNoticiaBoa,pos
109,Governo libera saque de R$ 1.045 do FGTS a partir de...,SoNoticiaBoa,pos
110,Começa pagamento de R$ 600 do coronavoucher. Veja como baixar o...,SoNoticiaBoa,pos
111,"3 idosos se recuperam da covid-19 e têm alta no PR,...",SoNoticiaBoa,pos
112,Baterias Moura vai doar 100 mil máscaras de proteção à população,SoNoticiaBoa,pos
113,USP cria respirador de baixo custo com produção rápida contra pandemia,SoNoticiaBoa,pos
114,Paciente grave com covid-19 melhora e recebe alta sob aplausos. Vídeo,SoNoticiaBoa,pos
115,Magazine Luiza lança plataforma que ajuda lojistas e autônomos na vendas,SoNoticiaBoa,pos
116,Auxílio de R$ 600 ao brasileiro já está valendo. Veja quem...,SoNoticiaBoa,pos
117,Rodos brasileiros com luz ultravioleta descontaminam piso de hospital,SoNoticiaBoa,pos
118,Brasil melhora no ranking mundial de medidas contra covid-19,SoNoticiaBoa,pos
119,Família inteira se recupera de coronavírus no Rio: 7 pessoas,SoNoticiaBoa,pos
120,Paciente idosa de 97 anos vence o coronavírus no Recife,SoNoticiaBoa,pos
121,Senado aprova renda emergencial de R$ 600: falta presidente assinar,SoNoticiaBoa,pos
122,Supermercados abrem 10 mil vagas: demanda aumentou na quarentena,SoNoticiaBoa,pos
123,Maracanã e Pacaembu terão hospitais de campanha: coronavírus,SoNoticiaBoa,pos
124,"Barba está fora de moda! Famosos já tiraram, contra coronavírus",SoNoticiaBoa,pos
125,Medidas preventivas fazem estabilizar casos de coronavírus no DF,SoNoticiaBoa,pos
126,Itaú suspende demissões e antecipa 13º de colaboradores: coronavírus,SoNoticiaBoa,pos
127,Lojas de shopping terão aluguel adiado durante quarentena,SoNoticiaBoa,pos
128,Rio e Brasília dão alimentos a famílias carentes na quarentena,SoNoticiaBoa,pos
129,Aneel proíbe corte de energia por falta de pagamento: coronavírus,SoNoticiaBoa,pos
130,"Brasília tem a 1ª paciente curada de coronavírus, uma advogada",SoNoticiaBoa,pos
131,5 pessoas estão curadas da Covid 19 no Espírito Santo,SoNoticiaBoa,pos
132,Mais duas pacientes se curam do coronavírus em Pernambuco,SoNoticiaBoa,pos
133,Hospitais brasileiros vão testar droga contra malária para tratar coronavírus,SoNoticiaBoa,pos
134,13 notícias boas sobre o coronavírus no Brasil,SoNoticiaBoa,pos
135,Padre reza missa com fotos de fiéis nos bancos da Igreja:...,SoNoticiaBoa,pos
136,Pernambuco anuncia 1ª cura clínica de paciente com coronavírus,SoNoticiaBoa,pos
137,Cristo Redentor tem homenagem e oração a países com casos de...,SoNoticiaBoa,pos
138,“Nós estamos aqui por você. Fique em casa por nós”: #AcordaBrasil,SoNoticiaBoa,pos
139,Pão de Açúcar abre horário exclusivo para atender idosos: coronavírus,SoNoticiaBoa,pos
140,"Atletas se conheceram com câncer, estão em remissão, felizes e namorando",SoNoticiaBoa,pos
141,Bancos prorrogam dívidas de clientes por 60 dias: coronavírus,SoNoticiaBoa,pos
142,13º de aposentados será antecipado para prevenir coronavírus,SoNoticiaBoa,pos
143,Brasil tem a 1º cura do coronavírus. Paciente é de São...,SoNoticiaBoa,pos
144,"Energia solar vai iluminar escolas, postos e metrô de Fortaleza",SoNoticiaBoa,pos
145,Empresa de Felipe Neto dá licenças maternidade e paternidade ilimitadas,SoNoticiaBoa,pos
146,Ônibus rosa pede igualdade! Mulheres ganham 22% menos,SoNoticiaBoa,pos
147,"Fadinha do skate, pode ir para olimpíadas de Tóquio como favorita",SoNoticiaBoa,pos
148,“Juntas somos gigantes”: mulheres pedem direitos em Brasília,SoNoticiaBoa,pos
149,Papel higiênico com frases machistas põe preconceito no lixo: vídeo,SoNoticiaBoa,pos
150,IBGE abre 200 mil vagas para o Censo 2020. Salários até...,SoNoticiaBoa,pos
151,"Cão que atuou em Brumadinho se aposenta, ganha casa e homenagem",SoNoticiaBoa,pos
152,Empresa é a 1ª do Brasil a testar semana de 4...,SoNoticiaBoa,pos
153,Namorados de 100 e 96 anos se casam em casa de...,SoNoticiaBoa,pos
154,"Thiago Wild fatura 1º ATP e supera feito de Guga, em...",SoNoticiaBoa,pos
155,Cidade aprova lei que autoriza doação de alimentos não consumidos,SoNoticiaBoa,pos
156,“Menudo” volta a andar após 11 meses paraplégico: 3 tiros,SoNoticiaBoa,pos
157,As brasileiras que ajudaram a sequenciar genoma do coronavírus,SoNoticiaBoa,pos
158,"Após incêndio, Museu da Língua Portuguesa será reaberto",SoNoticiaBoa,pos
159,Bodas de brilhante: brasileiros completam 75 anos de casados,SoNoticiaBoa,pos
160,Menino chora ao conhecer irmãzinha que pediu a Deus: vídeo,SoNoticiaBoa,pos
161,Cartão de crédito terá que cobrar dólar do dia compra a...,SoNoticiaBoa,pos
162,Bancos terão que fazer transferências em 10 segundos,SoNoticiaBoa,pos
163,TST tem presidente mulher pela 1ª vez em 72 anos,SoNoticiaBoa,pos
164,Brasileiros criam leite humano em pó e ganham prêmio internacional,SoNoticiaBoa,pos
165,Noiva chega ao casamento de caminhão para homenagear o pai,SoNoticiaBoa,pos
166,Concursos: 24 órgãos abrem inscrições. Salários até R$ 16 mil,SoNoticiaBoa,pos
167,Guarda tatua rosto do cão que o salvou de tiro de...,SoNoticiaBoa,pos
168,Bebê sorri logo após o parto e foto espalha alegria nas...,SoNoticiaBoa,pos
169,Prefeita cancela Carnaval pra investir em obras contra chuva e inspira...,SoNoticiaBoa,pos
170,Lutador de MMA sem um dos braços vence depressão com artes...,SoNoticiaBoa,pos
171,Pai veste batina e faz cerimônia de casamento da própria filha,SoNoticiaBoa,pos
172,Concursos: 12 órgãos abrem vagas nesta 2ª. Salários até R$ 11...,SoNoticiaBoa,pos
173,Alunos criam protetor solar com óleo de buriti para trabalhadores de...,SoNoticiaBoa,pos
174,Superlua: neste fim de semana tem fenômeno no céu,SoNoticiaBoa,pos
175,Uber expulsa motorista que agrediu duas passageiras trans: vídeo,SoNoticiaBoa,pos
176,Google Maps dará informações do transporte público no Brasil,SoNoticiaBoa,pos
177,Hambúrguer de caju da Embrapa chega ao mercado,SoNoticiaBoa,pos
178,Brasileira cria prato biodegradável feito com resíduos de banana,SoNoticiaBoa,pos
179,Taxa Selic é a mais baixa da história. Banco Central fez...,SoNoticiaBoa,pos
180,Wesley recebe ofertas de emprego após foto na enchente em BH,SoNoticiaBoa,pos
181,Indígenas fazem sandálias com látex da Amazônia e vendem via WhatsApp,SoNoticiaBoa,pos
182,Moradores de Sabará cantam e dançam enquanto tiram lama em Minas:...,SoNoticiaBoa,pos
183,Brasileiro cria tubo biodegradável para pasta de dente: Coolpaste,SoNoticiaBoa,pos
184,Presos cuidam de cães abandonados e ganham redução de pena,SoNoticiaBoa,pos
185,185 concursos com inscrições abertas. Salários até R$ 33 mil,SoNoticiaBoa,pos
186,Quase 200 golfinhos são flagrados em Ilha Bela,SoNoticiaBoa,pos
187,Garoto vende obra de arte da irmã pra salvar casa ameaçada...,SoNoticiaBoa,pos
188,Justiça autoriza outra família a plantar maconha em casa para tratar...,SoNoticiaBoa,pos
189,Empresário cearense cria ‘tinder’ gratuito para desempregados,SoNoticiaBoa,pos
190,Tem princesa preta sim! Ana Luísa ganhou festa em Brasília,SoNoticiaBoa,pos
191,Pequi sem espinhos é criado pela Emater. Gostou Leonardo?,SoNoticiaBoa,pos
192,Mergulhadores retiram 3 toneladas de lixo do fundo do rio Tietê,SoNoticiaBoa,pos
193,15 concursos públicos abertos em 7 estados. Salários até R$ 13...,SoNoticiaBoa,pos
194,Empresários pagam ônibus para entrevista de emprego,SoNoticiaBoa,pos
195,Gol abre vagas para trabalhar sem sair de casa: home office,SoNoticiaBoa,pos
196,Noiva traduz casamento em Libras para amigos surdos e emociona igreja,SoNoticiaBoa,pos
197,Santos usa drone com inseticida para combater mosquito da Dengue: vídeo,SoNoticiaBoa,pos
198,Monte Verde é um dos 10 lugares mais acolhedores do mundo:...,SoNoticiaBoa,pos
199,Inaugurada na Antártida nova base científica do Brasil,SoNoticiaBoa,pos
200,"Justiça libera produção e porte de cannabis para seu Ivo, com...",SoNoticiaBoa,pos
201,219 concursos públicos com inscrições abertas. Salários até R$ 19 mil,SoNoticiaBoa,pos
202,Anápolis ganha maior pomar urbano com 6 mil árvores do Cerrado,SoNoticiaBoa,pos
203,"Lei Romeo Mion, para autistas, é sancionada pelo governo",SoNoticiaBoa,pos
204,"Existe princesa preta sim, Ana Luisa! Não chora! Você é a...",SoNoticiaBoa,pos
205,Pelo que você agradeceu hoje? Dia Nacional da Gratidão,SoNoticiaBoa,pos
206,“Não Perturbe”: começa bloqueio de chamadas indesejadas de bancos,SoNoticiaBoa,pos
207,Ganhador da Mega da virada diz que esposa é maior prêmio...,SoNoticiaBoa,pos
208,Estudantes brasileiros criam sistema que alerta sobre enchentes,SoNoticiaBoa,pos
209,Estudantes criam veículo para cadeirantes irem à praia,SoNoticiaBoa,pos
210,11 concursos públicos abrem inscrições. Salários até R$ 14 mil,SoNoticiaBoa,pos
211,2020 terá o dobro de feriados prolongados de 2019: programe-se,SoNoticiaBoa,pos
212,Maestro João Carlos Martins ganha luvas biônicas de Natal e volta...,SoNoticiaBoa,pos
213,Bebê salva vida do irmão com leucemia: cordão umbilical,SoNoticiaBoa,pos
214,Shopping abre antes do horário para Papai Noel atender autistas,SoNoticiaBoa,pos
215,Professora vítima de racismo recebe homenagem de alunos na UFRB,SoNoticiaBoa,pos
216,"Fernandinho conseguiu! Vai ao Campeonato Europeu de Jiu-Jitsu, após vender balas",SoNoticiaBoa,pos
217,192 concursos públicos estão com inscrições abertas: Salários até R$ 12...,SoNoticiaBoa,pos
218,Autismo: Lei Romeo Mion passa no Senado e aguarda sanção,SoNoticiaBoa,pos
219,"‘Humilhado’ por empresária, Homem de Ferro brasileiro ganha apoio popular",SoNoticiaBoa,pos
220,Banheiro masculino terá de ter fraldário: é lei em Brasília,SoNoticiaBoa,pos
221,Menino pede a Papai Noel para amigo autista aprender a falar,SoNoticiaBoa,pos
222,11 concursos abertos têm 1.400 vagas. Salários até R$ 17 mil,SoNoticiaBoa,pos
223,"Número de onças-pintadas volta a crescer na Mata Atlântica, diz censo",SoNoticiaBoa,pos
224,16 concursos estão com inscrições abertas. Salários até R$ 15 mil,SoNoticiaBoa,pos
225,Cadastro Nacional de Adoção começa a funcionar: informatizado,SoNoticiaBoa,pos
226,"Tenente Bahia comemora 1ª semana da filha em casa, após 70...",SoNoticiaBoa,pos
227,"Kauan, 11 anos, 9 cirurgias. Ele foi desenganado, mas surpreendeu",SoNoticiaBoa,pos
228,Técnico  do Flamengo Jorge Jesus vai doar dinheiro de livro...,SoNoticiaBoa,pos
229,Expectativa de vida do brasileiro aumenta novamente,SoNoticiaBoa,pos
230,Bebês quíntuplos têm alta de hospital do PR após 3 meses...,SoNoticiaBoa,pos
231,Idoso procura amor da juventude e descobre filho de 65 anos,SoNoticiaBoa,pos
232,Bombeira brasileira cria cesta inédita para resgatar animais e crianças,SoNoticiaBoa,pos
233,Doação de órgãos de Gugu vai ajudar até 50 pessoas,SoNoticiaBoa,pos
234,Cadeirante desempregado usa kit e vira entregador de comida. Vídeo,SoNoticiaBoa,pos
235,“Flamingos” voltam após 200 anos e encantam Florianópolis,SoNoticiaBoa,pos
236,Fim do “criado-mudo”. Loja tira nome racista do catálogo. Vídeo,SoNoticiaBoa,pos
237,Menino órfão pede ao Papai Noel milho para alimentar amigo cavalo...,SoNoticiaBoa,pos
238,Foto de resistência de alunos de Odonto no Dia da Consciência...,SoNoticiaBoa,pos
239,Dona registra cãozinho gentil adotado que entrega presentes,SoNoticiaBoa,pos
240,"É Tetra: Brasil ganha, de virada, Mundial Sub-17 de futebol",SoNoticiaBoa,pos
241,Bruno Senna emociona fãs: capacete e McLaren de Ayrton em Interlagos,SoNoticiaBoa,pos
242,"Católicos, evangélicos e candomblecistas se unem em respeito às religiões",SoNoticiaBoa,pos
243,1º homem trans a desfilar na SPFW é brasileiro: pediu respeito,SoNoticiaBoa,pos
244,Concursos: 16 órgãos abrem inscrições. Salários até R$ 12 mil,SoNoticiaBoa,pos
245,Mãe de jornalista que apresentou JN defende filho de ataque homofóbico,SoNoticiaBoa,pos
246,Mega da virada pagará R$ 300 milhões. Apostas começaram,SoNoticiaBoa,pos
247,Brasileira selecionada para missão espacial poderá ser 1ª astronauta do país,SoNoticiaBoa,pos
248,"Caixa derruba juros do cheque especial para 4,99%. E o seu...",SoNoticiaBoa,pos
249,Gari que se maquia para trabalhar é humilhada e responde com...,SoNoticiaBoa,pos
250,Concursos abertos: 24 mil vagas com salários até R$ 27 mil,SoNoticiaBoa,pos
251,Fábrica volta a produzir único biscoito que menino autista gosta de...,SoNoticiaBoa,pos
252,Recém-formada brasileira cria produto que tira agrotóxicos de alimentos,SoNoticiaBoa,pos
253,Mãe de Jorge Fernando grava vídeo emocionante no Instagram do filho,SoNoticiaBoa,pos
254,Bell Marques leiloa guitarra para ajudar a limpar praias com óleo...,SoNoticiaBoa,pos
255,"Veja como limpar o nome no Serasa com desconto, pelo computador",SoNoticiaBoa,pos
256,Centenas de próteses 3D são distribuídas de graça em Curitiba,SoNoticiaBoa,pos
257,"Brasileira de 61 anos tem bebê de 3,4kg, após tentar adotar",SoNoticiaBoa,pos
258,Óleo retirado das praias do NE vira matéria-prima pra construção civil,SoNoticiaBoa,pos
259,Menina do interior é selecionada para o Ballet Boshoi em SC,SoNoticiaBoa,pos
260,Concursos: 10 órgãos abrem inscrições. Salários até R$ 10 mil,SoNoticiaBoa,pos
261,Padre emociona noivos surdos e celebra casamento em Libras,SoNoticiaBoa,pos
262,Uber de mulher pra mulher. Novidade começa em 3 cidades,SoNoticiaBoa,pos
263,2020 terá 6 feriados prolongados: programe sua viagem e economize,SoNoticiaBoa,pos
264,Biogel criado em PE ajuda a limpar pedras atingidas por óleo...,SoNoticiaBoa,pos
265,Casal compra casa com moedas e notas que juntou em caixa...,SoNoticiaBoa,pos
266,Aluna brasileira cria impressora barata que reproduz textos em Braille,SoNoticiaBoa,pos
267,Mãe realiza sonho do filho com paralisia que queria andar de...,SoNoticiaBoa,pos
268,Detentos limpam praias de Alagoas atingidas pelo óleo: mutirão,SoNoticiaBoa,pos
269,"Google dá bolsa de estudo online, de graça e em português",SoNoticiaBoa,pos
270,Mais de 500 toneladas de óleo foram tiradas das praias do...,SoNoticiaBoa,pos
271,Casal lança sementes de Ipês enquanto voa no interior de SP,SoNoticiaBoa,pos
272,"Voluntários se unem para limpar Praia dos Carneiros, atingida por óleo:...",SoNoticiaBoa,pos
273,"“Um dos tumores do Doze sumiu”, comemora dono do cão com...",SoNoticiaBoa,pos
274,"‘Pai, estou vivo’, avisa filho soterrado no desabamento de prédio de...",SoNoticiaBoa,pos
275,Bióloga brasileira faz parte da equipe do ganhador do Nobel de...,SoNoticiaBoa,pos
276,Irmã Dulce canonizada: a santa brasileira de todos os credos,SoNoticiaBoa,pos
277,Absorvente ecológico de alunos da Faetec já tem pedidos do exterior,SoNoticiaBoa,pos
278,Homem supera depressão como manicuro e faz sucesso,SoNoticiaBoa,pos
279,Laís Souza posta foto em pé e emociona fãs no Instagram,SoNoticiaBoa,pos
280,"Após filha vencer o câncer, mãe faz laços de fita pra...",SoNoticiaBoa,pos
281,"Vizinhos tiram lixo, estilizam pneus e criam 1ª praça do bairro",SoNoticiaBoa,pos
282,Autorizado concurso do Senado: salários até R$ 32 mil,SoNoticiaBoa,pos
283,Rio Jundiaí é despoluído e volta a ter peixes após 30...,SoNoticiaBoa,pos
284,Brasileira Milena Struck vence Miss Universo Infantil 2019,SoNoticiaBoa,pos
285,Pedreiro enfrenta preconceito e aprende balé para ajudar filhas autistas,SoNoticiaBoa,pos
286,Araras azuis nascem em área de queimadas na Amazônia,SoNoticiaBoa,pos
287,Abertas inscrições para trabalhar no Censo 2020: salário até R$ 3...,SoNoticiaBoa,pos
288,Estudante faz currículo criativo para entregar em empresa de ônibus,SoNoticiaBoa,pos
289,200 concursos com inscrições abertas: salários até R$ 30 mil,SoNoticiaBoa,pos
290,Grafiteiro responde a mensagens de suicídio em banheiro de escola: ajuda,SoNoticiaBoa,pos
291,Alisson é eleito o melhor goleiro do mundo pela Fifa,SoNoticiaBoa,pos
292,Torcedora do Palmeiras que narra jogos pro filho cego ganha prêmio...,SoNoticiaBoa,pos
293,Richarlison ajuda garota a fazer teste em time de futebol,SoNoticiaBoa,pos
294,Vovô com vitiligo faz bonecas de crochê e promove inclusão,SoNoticiaBoa,pos
295,"Caem preços do tomate, batata, alface, mamão e cenoura",SoNoticiaBoa,pos
296,Paciente com câncer melhora após visita de cão e surpreende médico,SoNoticiaBoa,pos
297,Brasileira vence prêmio da ONU por purificar água com radiação solar,SoNoticiaBoa,pos
298,Motoristas param pra bichos-preguiça atravessarem rodovia. Vídeo,SoNoticiaBoa,pos
299,200 concursos abertos têm salários de até R$ 30 mil,SoNoticiaBoa,pos
300,Agências da Caixa abrem hoje para saque do FGTS,SoNoticiaBoa,pos
301,Ex-ginasta Laís Souza posta vídeo movendo ombros,SoNoticiaBoa,pos
302,Horta urbana de shopping de Brasília ganha prêmio nacional: vídeo,SoNoticiaBoa,pos
303,Estados menos violentos do Brasil pra se viver: sai ranking,SoNoticiaBoa,pos
304,Maior árvore da Amazônia com 88 metros sobrevive às queimadas,SoNoticiaBoa,pos
305,Concursos abertos têm 18 mil vagas. Salários até R$ 30 mil,SoNoticiaBoa,pos
306,Mãe que narra jogo pra filho cego concorre a prêmio da...,SoNoticiaBoa,pos
307,Menino trans de 8 anos muda nome na identidade: “posso ser...,SoNoticiaBoa,pos
308,Juiz faz audiência em convento e ajuda freiras idosas que não...,SoNoticiaBoa,pos
309,"Mãe realiza sonho do filho gay, empresta barriga e dá à...",SoNoticiaBoa,pos
310,208 concursos têm 20 mil vagas abertas. Salários até R$ 28...,SoNoticiaBoa,pos
311,Brasil tem a melhor campanha da história em Parapans: recorde,SoNoticiaBoa,pos
312,Calcinha absorvente lavável brasileira agora é biodegradável,SoNoticiaBoa,pos
313,Fábrica mais moderna do mundo da Fiat Chrysler fica no NE...,SoNoticiaBoa,pos
314,Crianças plantam árvore de número 100 mil e ajudam a reflorestar...,SoNoticiaBoa,pos
315,Morador de rua que catava lixo ganha emprego de garçom e...,SoNoticiaBoa,pos
